asset_id,event_type,hash,market,price,side,size,timestamp
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.01,bid,1500,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.02,bid,1500,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.03,bid,350,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.04,bid,250,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.05,bid,150,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.06,bid,100,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.54,bid,13775,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.61,bid,23928,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.62,bid,150,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.63,bid,6283.5,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.64,bid,15140.29,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.65,bid,385,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.67,bid,1400,1750212212579
65424058794767895775830801365721355173229025146188154529118420773977113607634,book,bc749a24f1e7fedc645d54e3705e3d2e80573865,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.68,bid,2066.72,1750212212579
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,0cdc81e3d0608e6b46b2ae19a73516d5ada3f923,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.38,ask,0,1750212229691
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,0cdc81e3d0608e6b46b2ae19a73516d5ada3f923,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.37,ask,6333.5,1750212229691
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,af18de0c0c5a0babaec3e100b426e10be11dfee2,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.62,bid,0,1750212229691
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,af18de0c0c5a0babaec3e100b426e10be11dfee2,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.63,bid,6333.5,1750212229691
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,eae4890e01c5966602422d1bb69ea33020e97cab,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.37,ask,6283.5,1750212230948
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,2aa49f988366169c410cb82394df2c536411854b,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.63,bid,6283.5,1750212230948
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,699e656995760600973eefd50f5d4be00bd66df4,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.36,ask,15190.29,1750212232081
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,699e656995760600973eefd50f5d4be00bd66df4,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.27,bid,23721.9,1750212232081
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,699e656995760600973eefd50f5d4be00bd66df4,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.32,ask,1066.72,1750212232081
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,699e656995760600973eefd50f5d4be00bd66df4,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.28,bid,500,1750212232081
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,699e656995760600973eefd50f5d4be00bd66df4,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.33,ask,400,1750212232081
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,5c4c207d27133ddec0aa41206f7d825345719211,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.64,bid,15190.29,1750212232081
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,5c4c207d27133ddec0aa41206f7d825345719211,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.73,ask,23721.9,1750212232081
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,5c4c207d27133ddec0aa41206f7d825345719211,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.68,bid,1066.72,1750212232081
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,5c4c207d27133ddec0aa41206f7d825345719211,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.72,ask,500,1750212232081
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,5c4c207d27133ddec0aa41206f7d825345719211,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.67,bid,400,1750212232081
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,b649b68d35005703372d35d249bf285414032d94,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.67,bid,0,1750212232573
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,ffc9ee253a8a40ea8c5bd2af68e84259df5e726d,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.33,ask,0,1750212232573
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,c642be7bcbc758d371ccbdf3e853ec7d6dd2d0cc,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.28,bid,100,1750212232734
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,8df6b5e4257831dca4dec7c1f4a22b70a39159da,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.72,ask,100,1750212232734
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,fa54dd27951fb68725a180ef89a6bcbd9ca33239,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.28,bid,1100,1750212234683
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,fa54dd27951fb68725a180ef89a6bcbd9ca33239,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.27,bid,24221.9,1750212234683
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,fa54dd27951fb68725a180ef89a6bcbd9ca33239,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.33,ask,1000,1750212234683
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,fa54dd27951fb68725a180ef89a6bcbd9ca33239,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.32,ask,2066.72,1750212234683
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,275441e09e176939d4924baa9c01c9b79b87aad1,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.72,ask,1100,1750212234683
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,275441e09e176939d4924baa9c01c9b79b87aad1,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.73,ask,24221.9,1750212234683
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,275441e09e176939d4924baa9c01c9b79b87aad1,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.67,bid,1000,1750212234683
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,275441e09e176939d4924baa9c01c9b79b87aad1,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.68,bid,2066.72,1750212234683
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,1e307baafac2dc3d1167f75c99e727e095fcc854,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.63,bid,6433.5,1750212235887
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,453cd1744cd00f137cd016d9c17b01e0ba482ce1,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.37,ask,6433.5,1750212235887
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,4c0df89f060cd3e399ab527445d0d0164f460561,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.37,ask,6283.5,1750212239483
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,5a5b3e64585c6316b28ea26c22e87668979e73c9,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.63,bid,6283.5,1750212239483
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,7c5c08a73d1b68e02c97056a3fdcdf70c6638e74,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.64,bid,15140.29,1750212239682
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,38dc0bb06bdedefe6311f8019a6402d145f44e5b,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.36,ask,15140.29,1750212239682
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,690090977302135a3edb9e825ab0c3e3416cb6e0,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.63,bid,6333.5,1750212241601
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,690090977302135a3edb9e825ab0c3e3416cb6e0,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.73,ask,23721.9,1750212241601
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,690090977302135a3edb9e825ab0c3e3416cb6e0,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.68,bid,1066.72,1750212241601
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,690090977302135a3edb9e825ab0c3e3416cb6e0,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.67,bid,0,1750212241601
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,690090977302135a3edb9e825ab0c3e3416cb6e0,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.72,ask,100,1750212241601
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,1fb34c61c2ca5ceb73f7c670fbbfec48496e766d,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.37,ask,6333.5,1750212241601
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,1fb34c61c2ca5ceb73f7c670fbbfec48496e766d,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.27,bid,23721.9,1750212241601
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,1fb34c61c2ca5ceb73f7c670fbbfec48496e766d,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.32,ask,1066.72,1750212241601
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,1fb34c61c2ca5ceb73f7c670fbbfec48496e766d,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.33,ask,0,1750212241601
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,1fb34c61c2ca5ceb73f7c670fbbfec48496e766d,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.28,bid,100,1750212241601
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,25890a7d65b4a26f5fd00ed8f865a7061917718e,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.73,ask,20814.5,1750212242283
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,25890a7d65b4a26f5fd00ed8f865a7061917718e,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.64,bid,9173.11,1750212242283
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,45774363c728363927d2e436986a321180a9f16b,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.27,bid,20814.5,1750212242283
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,45774363c728363927d2e436986a321180a9f16b,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.36,ask,9173.11,1750212242283
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,ad02e7761481a88cd2f617055d68b93f96848137,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.36,ask,15034.04,1750212242690
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,ad02e7761481a88cd2f617055d68b93f96848137,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.27,bid,23721.9,1750212242690
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,cfe29a7bb4ea12ceea1a905c01d20826f7956f3f,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.64,bid,15034.04,1750212242690
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,cfe29a7bb4ea12ceea1a905c01d20826f7956f3f,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.73,ask,23721.9,1750212242690
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,1cbaaaff4c1c44b3ff5937641424566828d73434,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.54,bid,0,1750212242762
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,1cbaaaff4c1c44b3ff5937641424566828d73434,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.82,ask,0,1750212242762
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,1cbaaaff4c1c44b3ff5937641424566828d73434,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.61,bid,0,1750212242762
65424058794767895775830801365721355173229025146188154529118420773977113607634,price_change,1cbaaaff4c1c44b3ff5937641424566828d73434,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.75,ask,0,1750212242762
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,9a4029a58b32bfd82991ef861f15276ad02274b1,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.46,ask,0,1750212242762
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,9a4029a58b32bfd82991ef861f15276ad02274b1,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.18,bid,0,1750212242762
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,9a4029a58b32bfd82991ef861f15276ad02274b1,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.39,ask,0,1750212242762
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,9a4029a58b32bfd82991ef861f15276ad02274b1,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.25,bid,0,1750212242762
10703298184509502202740464237528733764769030979577941510093170241051283757018,price_change,6fefd7e8d0e2f137a3f396d691d9cb93b61dbb61,0x87bf623313e9b3d8f5dca836159c5f2c5c7378aeb58f1dd93a95f2b7d2bf2aa7,0.38,ask,150,1750212243027
